timestamp(ms),ATT.DesRoll,ATT.Roll
1380822.416,,
1380922.416,,
1381022.416,,
1381122.416,,
1381222.416,,
1381322.416,,
1381422.416,,
1381522.416,,
1381622.416,,
1381722.416,,
1381822.416,,
1381922.416,,
1382022.416,,
1382122.416,,
1382222.416,,
1382322.416,,
1382422.416,,
1382522.416,,
1382622.416,,
1382722.416,,
1382822.416,,
1382922.416,,
1383022.416,,
1383122.416,,
1383222.416,,
1383322.416,,
1383422.416,,
1383522.416,,
1383622.416,,
1383722.416,,
1383822.416,,
1383922.416,,
1384022.416,,
1384122.416,,
1384222.416,,
1384322.416,,
1384422.416,,
1384522.416,,
1384622.416,,
1384722.416,,
1384822.416,,
1384922.416,,
1385022.416,,
1385122.416,,
1385222.416,,
1385322.416,,
1385422.416,,
1385522.416,,
1385622.416,,
1385722.416,,
1385822.416,,
1385922.416,,
1386022.416,,
1386122.416,,
1386222.416,,
1386322.416,,
1386422.416,,
1386522.416,,
1386622.416,,
1386722.416,,
1386822.416,,
1386922.416,,
1387022.416,,
1387122.416,,
1387222.416,,
1387322.416,,
1387422.416,,
1387522.416,,
1387622.416,,
1387722.416,,
1387822.416,,
1387922.416,,
1388022.416,,
1388122.416,,
1388222.416,,
1388322.416,,
1388422.416,,
1388522.416,,
1388622.416,,
1388722.416,,
1388822.416,,
1388922.416,,
1389022.416,,
1389122.416,,
1389222.416,,
1389322.416,,
1389422.416,,
1389522.416,,
1389622.416,,
1389722.416,,
1389822.416,,
1389922.416,,
1390022.416,,
1390122.416,,
1390222.416,,
1390322.416,,
1390422.416,,
1390522.416,,
1390622.416,,
1390722.416,,
1390822.416,,
1390922.416,,
1391022.416,,
1391122.416,,
1391222.416,,
1391322.416,,
1391422.416,,
1391522.416,,
1391622.416,,
1391722.416,,
1391822.416,,
1391922.416,,
1392022.416,,
1392122.416,,
1392222.416,,
1392322.416,,
1392422.416,,
1392522.416,,
1392622.416,,
1392722.416,,
1392822.416,,
1392922.416,,
1393022.416,,
1393122.416,,
1393222.416,,
1393322.416,,
1393422.416,,
1393522.416,,
1393622.416,,
1393722.416,,
1393822.416,,
1393922.416,,
1394022.416,,
1394122.416,,
1394222.416,,
1394322.416,,
1394422.416,,
1394522.416,,
1394622.416,,
1394722.416,,
1394822.416,,
1394922.416,,
1395022.416,,
1395122.416,,
1395222.416,,
1395322.416,,
1395422.416,,
1395522.416,,
1395622.416,,
1395722.416,,
1395822.416,,
1395922.416,,
1396022.416,,
1396122.416,,
1396222.416,,
1396322.416,,
1396422.416,,
1396522.416,,
1396622.416,,
1396722.416,,
1396822.416,,
1396922.416,,
1397022.416,,
1397122.416,,
1397222.416,,
1397322.416,,
1397422.416,,
1397522.416,,
1397622.416,,
1397722.416,,
1397822.416,,
1397922.416,,
1398022.416,,
1398122.416,,
1398222.416,,
1398322.416,,
1398422.416,,
1398522.416,,
1398622.416,,
1398722.416,,
1398822.416,,
1398922.416,,
1399022.416,,
1399122.416,,
1399222.416,,
1399322.416,,
1399422.416,,
1399522.416,,
1399622.416,,
1399722.416,,
1399822.416,,
1399922.416,,
1400022.416,,
1400122.416,,
1400222.416,,
1400322.416,,
1400422.416,,
1400522.416,,
1400622.416,,
1400722.416,,
1400822.416,,
1400922.416,,
1401022.416,,
1401122.416,,
1401222.416,,
1401322.416,,
1401422.416,,
1401522.416,,
1401622.416,,
1401722.416,,
1401822.416,,
1401922.416,,
1402022.416,,
1402122.416,,
1402222.416,,
1402322.416,,
1402422.416,,
1402522.416,,
1402622.416,,
1402722.416,,
1402822.416,,
1402922.416,,
1403022.416,,
1403122.416,,
1403222.416,,
1403322.416,,
1403422.416,,
1403522.416,,
1403622.416,,
1403722.416,,
1403822.416,,
1403922.416,,
1404022.416,,
1404122.416,,
1404222.416,,
1404322.416,,
1404422.416,,
1404522.416,,
1404622.416,,
1404722.416,,
1404822.416,,
1404922.416,,
1405022.416,,
1405122.416,,
1405222.416,,
1405322.416,,
1405422.416,,
1405522.416,,
1405622.416,,
1405722.416,,
1405822.416,,
1405922.416,,
1406022.416,,
1406122.416,,
1406222.416,,
1406322.416,,
1406422.416,,
1406522.416,,
1406622.416,,
1406722.416,,
1406822.416,,
1406922.416,,
1407022.416,,
1407122.416,,
1407222.416,,
1407322.416,,
1407422.416,,
1407522.416,,
1407622.416,,
1407722.416,,
1407822.416,,
1407922.416,,
1408022.416,,
1408122.416,,
1408222.416,,
1408322.416,,
1408422.416,,
1408522.416,,
1408622.416,,
1408722.416,,
1408822.416,,
1408922.416,,
1409022.416,,
1409122.416,,
1409222.416,,
1409322.416,,
1409422.416,,
1409522.416,,
1409622.416,,
1409722.416,,
1409822.416,,
1409922.416,,
1410022.416,,
1410122.416,,
1410222.416,,
1410322.416,,
1410422.416,,
1410522.416,,
1410622.416,,
1410722.416,,
1410822.416,,
1410922.416,,
1411022.416,,
1411122.416,,
1411222.416,,
1411322.416,,
1411422.416,,
1411522.416,,
1411622.416,,
1411722.416,,
1411822.416,,
1411922.416,,
1412022.416,,
1412122.416,,
1412222.416,,
1412322.416,,
1412422.416,,
1412522.416,,
1412622.416,,
1412722.416,,
1412822.416,,
1412922.416,,
1413022.416,,
1413122.416,,
1413222.416,,
1413322.416,,
1413422.416,,
1413522.416,,
1413622.416,,
1413722.416,,
1413822.416,,
1413922.416,,
1414022.416,,
1414122.416,,
1414222.416,,
1414322.416,,
1414422.416,,
1414522.416,,
1414622.416,,
1414722.416,,
1414822.416,,
1414922.416,,
1415022.416,,
1415122.416,,
1415222.416,,
1415322.416,,
1415422.416,,
1415522.416,,
1415622.416,,
1415722.416,,
1415822.416,,
1415922.416,,
1416022.416,,
1416122.416,,
1416222.416,,
1416322.416,,
1416422.416,,
1416522.416,,
1416622.416,,
1416722.416,,
1416822.416,,
1416922.416,,
1417022.416,,
1417122.416,,
1417222.416,,
1417322.416,,
1417422.416,,
1417522.416,,
1417622.416,,
1417722.416,,
1417822.416,,
1417922.416,,
1418022.416,,
1418122.416,,
1418222.416,,
1418322.416,,
1418422.416,,
1418522.416,,
1418622.416,,
1418722.416,,
1418822.416,,
1418922.416,,
1419022.416,,
1419122.416,,
1419222.416,,
1419322.416,,
1419422.416,,
1419522.416,,
1419622.416,,
1419722.416,,
1419822.416,,
1419922.416,,
1420022.416,,
1420122.416,,
1420222.416,,
1420322.416,,
1420422.416,,
1420522.416,,
1420622.416,,
1420722.416,,
1420822.416,,
1420922.416,,
1421022.416,,
1421122.416,,
1421222.416,,
1421322.416,,
1421422.416,,
1421522.416,,
1421622.416,,
1421722.416,,
1421822.416,,
1421922.416,,
1422022.416,,
1422122.416,,
1422222.416,,
1422322.416,,
1422422.416,,
1422522.416,,
1422622.416,,
1422722.416,,
1422822.416,,
1422922.416,,
1423022.416,,
1423122.416,,
1423222.416,,
1423322.416,,
1423422.416,,
1423522.416,,
1423622.416,,
1423722.416,,
1423822.416,,
1423922.416,,
1424022.416,,
1424122.416,,
1424222.416,,
1424322.416,,
1424422.416,,
1424522.416,,
1424622.416,,
1424722.416,,
1424822.416,,
1424922.416,,
1425022.416,,
1425122.416,,
1425222.416,,
1425322.416,,
1425422.416,,
1425522.416,,
1425622.416,,
1425722.416,,
1425822.416,,
1425922.416,,
1426022.416,,
1426122.416,,
1426222.416,,
1426322.416,,
1426422.416,,
1426522.416,,
1426622.416,,
1426722.416,,
1426822.416,,
1426922.416,,
1427022.416,,
1427122.416,,
1427222.416,,
1427322.416,,
1427422.416,,
1427522.416,,
1427622.416,,
1427722.416,,
1427822.416,,
1427922.416,,
1428022.416,,
1428122.416,,
1428222.416,,
1428322.416,,
1428422.416,,
1428522.416,,
1428622.416,,
1428722.416,,
1428822.416,,
1428922.416,,
1429022.416,,
1429122.416,,
1429222.416,,
1429322.416,,
1429422.416,,
1429522.416,,
1429622.416,,
1429722.416,,
1429822.416,,
1429922.416,,
1430022.416,,
1430122.416,,
1430222.416,,
1430322.416,,
1430422.416,,
1430522.416,,
1430622.416,,
1430722.416,,
1430822.416,,
1430922.416,,
1431022.416,,
1431122.416,,
1431222.416,,
1431322.416,,
1431422.416,,
1431522.416,,
1431622.416,,
1431722.416,,
1431822.416,,
1431922.416,,
1432022.416,,
1432122.416,,
1432222.416,,
1432322.416,,
1432422.416,,
1432522.416,,
1432622.416,,
1432722.416,,
1432822.416,,
1432922.416,,
1433022.416,,
1433122.416,,
1433222.416,,
1433322.416,,
1433422.416,,
1433522.416,,
1433622.416,,
1433722.416,,
1433822.416,,
1433922.416,,
1434022.416,,
1434122.416,,
1434222.416,,
1434322.416,,
1434422.416,,
1434522.416,,
1434622.416,,
1434722.416,,
1434822.416,,
1434922.416,,
1435022.416,,
1435122.416,,
1435222.416,,
1435322.416,,
1435422.416,,
1435522.416,,
1435622.416,,
1435722.416,,
1435822.416,,
1435922.416,,
1436022.416,,
1436122.416,,
1436222.416,,
1436322.416,,
1436422.416,,
1436522.416,,
1436622.416,,
1436722.416,,
1436822.416,,
1436922.416,,
1437022.416,,
1437122.416,,
1437222.416,,
1437322.416,,
1437422.416,,
1437522.416,,
1437622.416,,
1437722.416,,
1437822.416,,
1437922.416,,
1438022.416,,
1438122.416,,
1438222.416,,
1438322.416,,
1438422.416,,
1438522.416,,
1438622.416,,
1438722.416,,
1438822.416,,
1438922.416,,
1439022.416,,
1439122.416,,
1439222.416,,
1439322.416,,
1439422.416,,
1439522.416,,
1439622.416,,
1439722.416,,
1439822.416,,
1439922.416,,
1440022.416,,
1440122.416,,
1440222.416,,
1440322.416,,
1440422.416,,
1440522.416,,
1440622.416,,
1440722.416,,
1440822.416,,
1440922.416,,
1441022.416,,
1441122.416,,
1441222.416,,
1441322.416,,
1441422.416,,
1441522.416,,
1441622.416,,
1441722.416,,
1441822.416,,
1441922.416,,
1442022.416,,
1442122.416,,
1442222.416,,
1442322.416,,
1442422.416,,
1442522.416,,
1442622.416,,
1442722.416,,
1442822.416,,
1442922.416,,
1443022.416,,
1443122.416,,
1443222.416,,
1443322.416,,
1443422.416,,
1443522.416,,
1443622.416,,
1443722.416,,
1443822.416,,
1443922.416,,
1444022.416,,
1444122.416,,
1444222.416,,
1444322.416,,
1444422.416,,
1444522.416,,
1444622.416,,
1444722.416,,
1444822.416,,
1444922.416,,
1445022.416,,
1445122.416,,
1445222.416,,
1445322.416,,
1445422.416,,
1445522.416,,
1445622.416,,
1445722.416,,
1445822.416,,
1445922.416,,
1446022.416,,
1446122.416,,
1446222.416,,
1446322.416,,
1446422.416,,
1446522.416,,
1446622.416,,
1446722.416,,
1446822.416,,
1446922.416,,
1447022.416,,
1447122.416,,
1447222.416,,
1447322.416,,
1447422.416,,
1447522.416,,
1447622.416,,
1447722.416,,
1447822.416,,
1447922.416,,
1448022.416,,
1448122.416,,
1448222.416,,
1448322.416,,
1448422.416,,
1448522.416,,
1448622.416,,
1448722.416,,
1448822.416,,
1448922.416,,
1449022.416,,
1449122.416,,
1449222.416,,
1449322.416,,
1449422.416,,
1449522.416,,
1449622.416,,
1449722.416,,
1449822.416,,
1449922.416,,
1450022.416,,
1450122.416,,
1450222.416,,
1450322.416,,
1450422.416,,
1450522.416,,
1450622.416,,
1450722.416,,
1450822.416,,
1450922.416,,
1451022.416,,
1451122.416,,
1451222.416,,
1451322.416,,
1451422.416,,
1451522.416,,
1451622.416,,
1451722.416,,
1451822.416,,
1451922.416,,
1452022.416,,
1452122.416,,
1452222.416,,
1452322.416,,
1452422.416,,
1452522.416,,
1452622.416,,
1452722.416,,
1452822.416,,
1452922.416,,
1453022.416,,
1453122.416,,
1453222.416,,
1453322.416,,
1453422.416,,
1453522.416,,
1453622.416,,
1453722.416,,
1453822.416,,
1453922.416,,
1454022.416,,
1454122.416,,
1454222.416,,
1454322.416,,
1454422.416,,
1454522.416,,
1454622.416,,
1454722.416,,
1454822.416,,
1454922.416,,
1455022.416,,
1455122.416,,
1455222.416,,
1455322.416,,
1455422.416,,
1455522.416,,
1455622.416,,
1455722.416,,
1455822.416,,
1455922.416,,
1456022.416,,
1456122.416,,
1456222.416,,
1456322.416,,
1456422.416,,
1456522.416,,
1456622.416,,
1456722.416,,
1456822.416,,
1456922.416,,
1457022.416,,
1457122.416,,
1457222.416,,
1457322.416,,
1457422.416,,
1457522.416,,
1457622.416,,
1457722.416,,
1457822.416,,
1457922.416,,
1458022.416,,
1458122.416,,
1458222.416,,
1458322.416,,
1458422.416,,
1458522.416,,
1458622.416,,
1458722.416,,
1458822.416,,
1458922.416,,
1459022.416,,
1459122.416,,
1459222.416,,
1459322.416,,
1459422.416,,
1459522.416,,
1459622.416,,
1459722.416,,
1459822.416,,
1459922.416,,
1460022.416,,
1460122.416,,
1460222.416,,
1460322.416,,
1460422.416,,
1460522.416,,
1460622.416,,
1460722.416,,
1460822.416,,
1460922.416,,
1461022.416,,
1461122.416,,
1461222.416,,
1461322.416,,
1461422.416,,
1461522.416,,
1461622.416,,
1461722.416,,
1461822.416,,
1461922.416,,
1462022.416,,
1462122.416,,
1462222.416,,
1462322.416,,
1462422.416,,
1462522.416,,
1462622.416,,
1462722.416,,
1462822.416,,
1462922.416,,
1463022.416,,
1463122.416,,
1463222.416,,
1463322.416,,
1463422.416,,
1463522.416,,
1463622.416,,
1463722.416,,
1463822.416,,
1463922.416,,
1464022.416,,
1464122.416,,
1464222.416,,
1464322.416,,
1464422.416,,
1464522.416,,
1464622.416,,
1464722.416,,
1464822.416,,
1464922.416,,
1465022.416,,
1465122.416,,
1465222.416,,
1465322.416,,
1465422.416,,
1465522.416,,
1465622.416,,
1465722.416,,
1465822.416,,
1465922.416,,
1466022.416,,
1466122.416,,
1466222.416,,
1466322.416,,
1466422.416,,
1466522.416,,
1466622.416,,
1466722.416,,
1466822.416,,
1466922.416,,
1467022.416,,
1467122.416,,
1467222.416,,
1467322.416,,
1467422.416,,
1467522.416,,
1467622.416,,
1467722.416,,
1467822.416,,
1467922.416,,
1468022.416,,
1468122.416,,
1468222.416,,
1468322.416,,
1468422.416,,
1468522.416,,
1468622.416,,
1468722.416,,
1468822.416,,
1468922.416,,
1469022.416,,
1469122.416,,
1469222.416,,
1469322.416,,
1469422.416,,
1469522.416,,
1469622.416,,
1469722.416,,
1469822.416,,
1469922.416,,
1470022.416,,
1470122.416,,
1470222.416,,
1470322.416,,
1470422.416,,
1470522.416,,
1470622.416,,
1470722.416,,
1470822.416,,
1470922.416,,
1471022.416,,
1471122.416,,
1471222.416,,
1471322.416,,
1471422.416,,
1471522.416,,
1471622.416,,
1471722.416,,
1471822.416,,
1471922.416,,
1472022.416,,
1472122.416,,
1472222.416,,
1472322.416,,
1472422.416,,
1472522.416,,
1472622.416,,
1472722.416,,
1472822.416,,
1472922.416,,
1473022.416,,
1473122.416,,
1473222.416,,
1473322.416,,
1473422.416,,
1473522.416,,
1473622.416,,
1473722.416,,
1473822.416,,
1473922.416,,
1474022.416,,
1474122.416,,
1474222.416,,
1474322.416,,
1474422.416,,
1474522.416,,
1474622.416,,
1474722.416,,
1474822.416,,
1474922.416,,
1475022.416,,
1475122.416,,
1475222.416,,
1475322.416,,
1475422.416,,
1475522.416,,
1475622.416,,
1475722.416,,
1475822.416,,
1475922.416,,
1476022.416,,
1476122.416,,
1476222.416,,
1476322.416,,
1476422.416,,
1476522.416,,
1476622.416,,
1476722.416,,
1476822.416,,
1476922.416,,
1477022.416,,
1477122.416,,
1477222.416,,
1477322.416,,
1477422.416,,
1477522.416,,
1477622.416,,
1477722.416,,
1477822.416,,
1477922.416,,
1478022.416,,
1478122.416,,
1478222.416,,
1478322.416,,
1478422.416,,
1478522.416,,
1478622.416,,
1478722.416,,
1478822.416,,
1478922.416,,
1479022.416,,
1479122.416,,
1479222.416,,
1479322.416,,
1479422.416,,
1479522.416,,
1479622.416,,
1479722.416,,
1479822.416,,
1479922.416,,
1480022.416,,
1480122.416,,
1480222.416,,
1480322.416,,
1480422.416,,
1480522.416,,
1480622.416,,
1480722.416,,
1480822.416,,
1480922.416,,
1481022.416,,
1481122.416,,
1481222.416,,
1481322.416,,
1481422.416,,
1481522.416,,
1481622.416,,
1481722.416,,
1481822.416,,
1481922.416,,
1482022.416,,
1482122.416,,
1482222.416,,
1482322.416,,
1482422.416,,
1482522.416,,
1482622.416,,
1482722.416,,
1482822.416,,
1482922.416,,
1483022.416,,
1483122.416,,
1483222.416,,
1483322.416,,
1483422.416,,
1483522.416,,
1483622.416,,
1483722.416,,
1483822.416,,
1483922.416,,
1484022.416,,
1484122.416,,
1484222.416,,
1484322.416,,
1484422.416,,
1484522.416,,
1484622.416,,
1484722.416,,
1484822.416,,
1484922.416,,
1485022.416,,
1485122.416,,
1485222.416,,
1485322.416,,
1485422.416,,
1485522.416,,
1485622.416,,
1485722.416,,
1485822.416,,
1485922.416,,
1486022.416,,
1486122.416,,
1486222.416,,
1486322.416,,
1486422.416,,
1486522.416,,
1486622.416,,
1486722.416,,
1486822.416,,
1486922.416,,
1487022.416,,
1487122.416,,
1487222.416,,
1487322.416,,
1487422.416,,
1487522.416,,
1487622.416,,
1487722.416,,
1487822.416,,
1487922.416,,
1488022.416,,
1488122.416,,
1488222.416,,
1488322.416,,
1488422.416,,
1488522.416,,
1488622.416,,
1488722.416,,
1488822.416,,
1488922.416,,
1489022.416,,
1489122.416,,
1489222.416,,
1489322.416,,
1489422.416,,
1489522.416,,
1489622.416,,
1489722.416,,
1489822.416,,
1489922.416,,
1490022.416,,
1490122.416,,
1490222.416,,
1490322.416,,
1490422.416,,
1490522.416,,
1490622.416,,
1490722.416,,
1490822.416,,
1490922.416,,
1491022.416,,
1491122.416,,
1491222.416,,
1491322.416,,
1491422.416,,
1491522.416,,
1491622.416,,
1491722.416,,
1491822.416,,
1491922.416,,
1492022.416,,
1492122.416,,
1492222.416,,
1492322.416,,
1492422.416,,
1492522.416,,
1492622.416,,
1492722.416,,
1492822.416,,
1492922.416,,
1493022.416,,
1493122.416,,
1493222.416,,
1493322.416,,
1493422.416,,
1493522.416,,
1493622.416,,
1493722.416,,
1493822.416,,
1493922.416,,
1494022.416,,
1494122.416,,
1494222.416,,
1494322.416,,
1494422.416,,
1494522.416,,
1494622.416,,
1494722.416,,
1494822.416,,
1494922.416,,
1495022.416,,
1495122.416,,
1495222.416,,
1495322.416,,
1495422.416,,
1495522.416,,
1495622.416,,
1495722.416,,
1495822.416,,
1495922.416,,
1496022.416,,
1496122.416,,
1496222.416,,
1496322.416,,
1496422.416,,
1496522.416,,
1496622.416,,
1496722.416,,
1496822.416,,
1496922.416,,
1497022.416,,
1497122.416,,
1497222.416,,
1497322.416,,
1497422.416,,
1497522.416,,
1497622.416,,
1497722.416,,
1497822.416,,
1497922.416,,
1498022.416,,
1498122.416,,
1498222.416,,
1498322.416,,
1498422.416,,
1498522.416,,
1498622.416,,
1498722.416,,
1498822.416,,
1498922.416,,
1499022.416,,
1499122.416,,
1499222.416,,
1499322.416,,
1499422.416,,
1499522.416,,
1499622.416,,
1499722.416,,
1499822.416,,
1499922.416,,
1500022.416,,
1500122.416,,
1500222.416,,
1500322.416,,
1500422.416,,
1500522.416,,
1500622.416,,
1500722.416,,
1500822.416,,
1500922.416,,
1501022.416,,
1501122.416,,
1501222.416,,
1501322.416,,
1501422.416,,
1501522.416,,
1501622.416,,
1501722.416,,
1501822.416,,
1501922.416,,
1502022.416,,
1502122.416,,
1502222.416,,
1502322.416,,
1502422.416,,
1502522.416,,
1502622.416,,
1502722.416,,
1502822.416,,
1502922.416,,
1503022.416,,
1503122.416,,
1503222.416,,
1503322.416,,
1503422.416,,
1503522.416,,
1503622.416,,
1503722.416,,
1503822.416,,
1503922.416,,
1504022.416,,
1504122.416,,
1504222.416,,
1504322.416,,
1504422.416,,
1504522.416,,
1504622.416,,
1504722.416,,
1504822.416,,
1504922.416,,
1505022.416,,
1505122.416,,
1505222.416,,
1505322.416,,
1505422.416,,
1505522.416,,
1505622.416,,
1505722.416,,
1505822.416,,
1505922.416,,
1506022.416,,
1506122.416,,
1506222.416,,
1506322.416,,
1506422.416,,
1506522.416,,
1506622.416,,
1506722.416,,
1506822.416,,
1506922.416,,
1507022.416,,
1507122.416,,
1507222.416,,
1507322.416,,
1507422.416,,
1507522.416,,
1507622.416,,
1507722.416,,
1507822.416,,
1507922.416,,
1508022.416,,
1508122.416,,
1508222.416,,
1508322.416,,
1508422.416,,
1508522.416,,
1508622.416,,
1508722.416,,
1508822.416,,
1508922.416,,
1509022.416,,
1509122.416,,
1509222.416,,
1509322.416,,
1509422.416,,
1509522.416,,
1509622.416,,
1509722.416,,
1509822.416,,
1509922.416,,
1510022.416,,
1510122.416,,
1510222.416,,
1510322.416,,
1510422.416,,
1510522.416,,
1510622.416,,
1510722.416,,
1510822.416,,
1510922.416,,
1511022.416,,
1511122.416,,
1511222.416,,
1511322.416,,
1511422.416,,
1511522.416,,
1511622.416,,
1511722.416,,
1511822.416,,
1511922.416,,
1512022.416,,
1512122.416,,
1512222.416,,
1512322.416,,
1512422.416,,
1512522.416,,
1512622.416,,
1512722.416,,
1512822.416,,
1512922.416,,
1513022.416,,
1513122.416,,
1513222.416,,
1513322.416,,
1513422.416,,
1513522.416,,
1513622.416,,
1513722.416,,
1513822.416,,
1513922.416,,
1514022.416,,
1514122.416,,
1514222.416,,
1514322.416,,
1514422.416,,
1514522.416,,
1514622.416,,
1514722.416,,
1514822.416,,
1514922.416,,
1515022.416,,
1515122.416,,
1515222.416,,
1515322.416,,
1515422.416,,
1515522.416,,
1515622.416,,
1515722.416,,
1515822.416,,
1515922.416,,
1516022.416,,
1516122.416,,
1516222.416,,
1516322.416,,
1516422.416,,
1516522.416,,
1516622.416,,
1516722.416,,
1516822.416,,
1516922.416,,
1517022.416,,
1517122.416,,
1517222.416,,
1517322.416,,
1517422.416,,
1517522.416,,
1517622.416,,
1517722.416,,
1517822.416,,
1517922.416,,
1518022.416,,
1518122.416,,
1518222.416,,
1518322.416,,
1518422.416,,
1518522.416,,
1518622.416,,
1518722.416,,
1518822.416,,
1518922.416,,
1519022.416,,
1519122.416,,
1519222.416,,
1519322.416,,
1519422.416,,
1519522.416,,
1519622.416,,
1519722.416,,
1519822.416,,
1519922.416,,
1520022.416,,
1520122.416,,
1520222.416,,
1520322.416,,
1520422.416,,
1520522.416,,
1520622.416,,
1520722.416,,
1520822.416,,
1520922.416,,
1521022.416,,
1521122.416,,
1521222.416,,
1521322.416,,
1521422.416,,
1521522.416,,
1521622.416,,
1521722.416,,
1521822.416,,
1521922.416,,
1522022.416,,
1522122.416,,
1522222.416,,
1522322.416,,
1522422.416,,
1522522.416,,
1522622.416,,
1522722.416,,
1522822.416,,
1522922.416,,
1523022.416,,
1523122.416,,
1523222.416,,
1523322.416,,
1523422.416,,
1523522.416,,
1523622.416,,
1523722.416,,
1523822.416,,
1523922.416,,
1524022.416,,
1524122.416,,
1524222.416,,
1524322.416,,
1524422.416,,
1524522.416,,
1524622.416,,
1524722.416,,
1524822.416,,
1524922.416,,
1525022.416,,
1525122.416,,
1525222.416,,
1525322.416,,
1525422.416,,
1525522.416,,
1525622.416,,
1525722.416,,
1525822.416,,
1525922.416,,
1526022.416,,
1526122.416,,
1526222.416,,
1526322.416,,
1526422.416,,
1526522.416,,
1526622.416,,
1526722.416,,
1526822.416,,
1526922.416,,
1527022.416,,
1527122.416,,
1527222.416,,
1527322.416,,
1527422.416,,
1527522.416,,
1527622.416,,
1527722.416,,
1527822.416,,
1527922.416,,
1528022.416,,
1528122.416,,
1528222.416,,
1528322.416,,
1528422.416,,
1528522.416,,
1528622.416,,
1528722.416,,
1528822.416,,
1528922.416,,
1529022.416,,
1529122.416,,
1529222.416,,
1529322.416,,
1529422.416,,
1529522.416,,
1529622.416,,
1529722.416,,
1529822.416,,
1529922.416,,
1530022.416,,
1530122.416,,
1530222.416,,
1530322.416,,
1530422.416,,
1530522.416,,
1530622.416,,
1530722.416,,
1530822.416,,
1530922.416,,
1531022.416,,
1531122.416,,
1531222.416,,
1531322.416,,
1531422.416,,
1531522.416,,
1531622.416,,
1531722.416,,
1531822.416,,
1531922.416,,
1532022.416,,
1532122.416,,
1532222.416,,
1532322.416,,
1532422.416,,
1532522.416,,
1532622.416,,
1532722.416,,
1532822.416,,
1532922.416,,
1533022.416,,
1533122.416,,
1533222.416,,
1533322.416,,
1533422.416,,
1533522.416,,
1533622.416,,
1533722.416,,
1533822.416,,
1533922.416,,
1534022.416,,
1534122.416,,
1534222.416,,
1534322.416,,
1534422.416,,
1534522.416,,
1534622.416,,
1534722.416,,
1534822.416,,
1534922.416,,
1535022.416,,
1535122.416,,
1535222.416,,
1535322.416,,
1535422.416,,
1535522.416,,
1535622.416,,
1535722.416,,
1535822.416,,
1535922.416,,
1536022.416,,
1536122.416,,
1536222.416,,
1536322.416,,
1536422.416,,
1536522.416,,
1536622.416,,
1536722.416,,
1536822.416,,
1536922.416,,
1537022.416,,
1537122.416,,
1537222.416,,
1537322.416,,
1537422.416,,
1537522.416,,
1537622.416,,
1537722.416,,
1537822.416,,
1537922.416,,
1538022.416,,
1538122.416,,
1538222.416,,
1538322.416,,
1538422.416,,
1538522.416,,
1538622.416,,
1538722.416,,
1538822.416,,
1538922.416,,
1539022.416,,
1539122.416,,
1539222.416,,
1539322.416,,
1539422.416,,
1539522.416,,
1539622.416,,
1539722.416,,
1539822.416,,
1539922.416,,
1540022.416,,
1540122.416,,
1540222.416,,
1540322.416,,
1540422.416,,
1540522.416,,
1540622.416,,
1540722.416,,
1540822.416,,
1540922.416,,
1541022.416,,
1541122.416,,
1541222.416,,
1541322.416,,
1541422.416,,
1541522.416,,
1541622.416,,
1541722.416,,
1541822.416,,
1541922.416,,
1542022.416,,
1542122.416,,
1542222.416,,
1542322.416,,
1542422.416,,
1542522.416,,
1542622.416,,
1542722.416,,
1542822.416,,
1542922.416,,
1543022.416,,
1543122.416,,
1543222.416,,
1543322.416,,
1543422.416,,
1543522.416,,
1543622.416,,
1543722.416,,
1543822.416,,
1543922.416,,
1544022.416,,
1544122.416,,
1544222.416,,
1544322.416,,
1544422.416,,
1544522.416,,
1544622.416,,
1544722.416,,
1544822.416,,
1544922.416,,
1545022.416,,
1545122.416,,
1545222.416,,
1545322.416,,
1545422.416,,
1545522.416,,
1545622.416,,
1545722.416,,
1545822.416,,
1545922.416,,
1546022.416,,
1546122.416,,
1546222.416,,
1546322.416,,
1546422.416,,
1546522.416,,
1546622.416,,
1546722.416,,
1546822.416,,
1546922.416,,
1547022.416,,
1547122.416,,
1547222.416,,
1547322.416,,
1547422.416,,
1547522.416,,
1547622.416,,
1547722.416,,
1547822.416,,
1547922.416,,
1548022.416,,
1548122.416,,
1548222.416,,
1548322.416,,
1548422.416,,
1548522.416,,
1548622.416,,
1548722.416,,
1548822.416,,
1548922.416,,
1549022.416,,
1549122.416,,
1549222.416,,
1549322.416,,
1549422.416,,
1549522.416,,
1549622.416,,
1549722.416,,
1549822.416,,
1549922.416,,
1550022.416,,
1550122.416,,
1550222.416,,
1550322.416,,
1550422.416,,
1550522.416,,
1550622.416,,
1550722.416,,
1550822.416,,
1550922.416,,
1551022.416,,
1551122.416,,
1551222.416,,
1551322.416,,
1551422.416,,
1551522.416,,
1551622.416,,
1551722.416,,
1551822.416,,
1551922.416,,
1552022.416,,
1552122.416,,
1552222.416,,
1552322.416,,
1552422.416,,
1552522.416,,
1552622.416,,
1552722.416,,
1552822.416,,
1552922.416,,
1553022.416,,
1553122.416,,
1553222.416,,
1553322.416,,
1553422.416,,
1553522.416,,
1553622.416,,
1553722.416,,
1553822.416,,
1553922.416,,
1554022.416,,
1554122.416,,
1554222.416,,
1554322.416,,
1554422.416,,
1554522.416,,
1554622.416,,
1554722.416,,
1554822.416,,
1554922.416,,
1555022.416,,
1555122.416,,
1555222.416,,
1555322.416,,
